date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202112,JU,contact_vuln,53,indication,73584,108,0.1,0.05,5,2.1,0.07,0.15,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,JU,contact_vuln,48,indication,73584,156,0.2,0.062,6.2,2.7,0.07,0.21,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,JU,contact_vuln,38,indication,73584,194,0.3,0.059,5.8999999999999995,3,0.05,0.26,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,JU,contact_vuln,23,indication,73584,217,0.3,0.063,6.3,3.2,0.03,0.29,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,JU,contact_vuln,28,indication,73584,245,0.3,0.053,5.3,3.3000000000000003,0.04,0.33,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,JU,contact_vuln,51,indication,73584,296,0.4,0.061,6.1,3.5999999999999996,0.07,0.4,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,JU,contact_vuln,70,indication,73584,366,0.5,0.066,6.6000000000000005,4,0.1,0.5,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,JU,contact_vuln,121,indication,73584,487,0.7,0.082,8.200000000000001,4.6,0.16,0.66,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,JU,contact_vuln,157,indication,73584,644,0.9,0.101,10.100000000000001,5.3,0.21,0.88,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,JU,contact_vuln,244,indication,73584,888,1.2,0.13,13,6.3,0.33,1.21,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,JU,contact_vuln,448,indication,73584,1336,1.8,0.202,20.200000000000003,8.200000000000001,0.61,1.82,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,JU,contact_vuln,522,indication,73584,1858,2.5,0.269,26.900000000000002,10.2,0.71,2.53,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,JU,contact_comm,291,indication,73584,291,0.4,0.398,39.800000000000004,39.800000000000004,0.4,0.4,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,JU,contact_comm,193,indication,73584,484,0.7,0.438,43.8,41.3,0.26,0.66,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,JU,contact_comm,190,indication,73584,674,0.9,0.231,23.1,33.800000000000004,0.26,0.92,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,JU,contact_comm,13,indication,73584,687,0.9,0.03,3,28.199999999999996,0.02,0.93,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,JU,contact_comm,3,indication,73584,690,0.9,0.007,0.7000000000000001,24.2,0,0.94,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,JU,contact_comm,0,indication,73584,690,0.9,0,0,20.5,0,0.94,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,JU,contact_comm,1,indication,73584,691,0.9,0.002,0.2,17.5,0,0.94,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,JU,contact_comm,3,indication,73584,694,0.9,0.003,0.3,13.8,0,0.94,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,JU,contact_comm,3,indication,73584,697,0.9,0.004,0.4,12,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,JU,contact_comm,0,indication,73584,697,0.9,0,0,10.8,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,JU,contact_comm,0,indication,73584,697,0.9,0,0,10.2,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,JU,contact_comm,0,indication,73584,697,0.9,0,0,9.5,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,JU,contact_comm,1,indication,73584,698,0.9,0.001,0.1,8.6,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,JU,contact_comm,1,indication,73584,699,0.9,0.001,0.1,7.6,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,JU,contact_comm,0,indication,73584,699,0.9,0,0,6.5,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,JU,contact_comm,0,indication,73584,699,0.9,0,0,5.7,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,JU,contact_comm,0,indication,73584,699,0.9,0,0,4.9,0,0.95,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,JU,contact_comm,6,indication,73584,705,1,0.003,0.3,4.3,0.01,0.96,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,JU,contact_comm,3,indication,73584,708,1,0.002,0.2,3.9,0,0.96,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,JU,other,0,indication,73584,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,JU,other,2,indication,73584,2,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,JU,other,2,indication,73584,4,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,JU,other,1,indication,73584,5,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,JU,other,2,indication,73584,7,0,0.005,0.5,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,JU,other,4,indication,73584,11,0,0.008,0.8,0.3,0.01,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,JU,other,2,indication,73584,13,0,0.003,0.3,0.3,0,0.02,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,JU,other,5,indication,73584,18,0,0.005,0.5,0.4,0.01,0.02,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,JU,other,1,indication,73584,19,0,0.001,0.1,0.3,0,0.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,JU,other,10,indication,73584,29,0,0.016,1.6,0.5,0.01,0.04,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,JU,other,2,indication,73584,31,0,0.005,0.5,0.5,0,0.04,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,JU,other,24,indication,73584,55,0.1,0.046,4.6,0.8,0.03,0.07,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,JU,other,28,indication,73584,83,0.1,0.034,3.4000000000000004,1,0.04,0.11,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,JU,other,25,indication,73584,108,0.1,0.024,2.4,1.2,0.03,0.15,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,JU,other,15,indication,73584,123,0.2,0.01,1,1.0999999999999999,0.02,0.17,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,JU,other,8,indication,73584,131,0.2,0.005,0.5,1.0999999999999999,0.01,0.18,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,JU,other,22,indication,73584,153,0.2,0.012,1.2,1.0999999999999999,0.03,0.21,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,JU,other,71,indication,73584,224,0.3,0.032,3.2,1.4000000000000001,0.1,0.3,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,JU,other,479,indication,73584,703,1,0.247,24.7,3.8,0.65,0.96,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,LU,age,81,indication,413120,81,0,0.494,49.4,49.4,0.02,0.02,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,LU,age,585,indication,413120,666,0.2,0.326,32.6,34,0.14,0.16,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,LU,age,939,indication,413120,1605,0.4,0.379,37.9,36.199999999999996,0.23,0.39,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,LU,age,1075,indication,413120,2680,0.6,0.334,33.4,35,0.26,0.65,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,LU,age,2702,indication,413120,5382,1.3,0.673,67.30000000000001,46.1,0.65,1.3,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,LU,age,3623,indication,413120,9005,2.2,0.635,63.5,51.800000000000004,0.88,2.18,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,LU,age,862,indication,413120,9867,2.4,0.396,39.6,50.5,0.21,2.39,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,LU,age,79,indication,413120,9946,2.4,0.238,23.799999999999997,50,0.02,2.41,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,LU,age,669,indication,413120,10615,2.6,0.23,23,46.6,0.16,2.57,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,LU,age,137,indication,413120,10752,2.6,0.049,4.9,42,0.03,2.6,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,LU,age,2442,indication,413120,13194,3.2,0.545,54.50000000000001,43.9,0.59,3.19,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,LU,age,2957,indication,413120,16151,3.9,0.652,65.2,46.7,0.72,3.91,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,LU,age,2182,indication,413120,18333,4.4,0.603,60.3,48,0.53,4.44,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,LU,age,2631,indication,413120,20964,5.1,0.378,37.8,46.400000000000006,0.64,5.07,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,LU,age,639,indication,413120,21603,5.2,0.253,25.3,45.300000000000004,0.15,5.23,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,LU,age,1059,indication,413120,22662,5.5,0.159,15.9,41.699999999999996,0.26,5.49,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,LU,age,361,indication,413120,23023,5.6,0.059,5.8999999999999995,38,0.09,5.57,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,LU,age,1113,indication,413120,24136,5.8,0.142,14.2,35.3,0.27,5.84,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,LU,age,1616,indication,413120,25752,6.2,0.118,11.799999999999999,31.4,0.39,6.23,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,LU,age,1133,indication,413120,26885,6.5,0.077,7.7,27.800000000000004,0.27,6.51,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,LU,age,956,indication,413120,27841,6.7,0.055,5.5,24.4,0.23,6.74,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,LU,chronic_disease,71,indication,413120,71,0,0.433,43.3,43.3,0.02,0.02,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,LU,chronic_disease,826,indication,413120,897,0.2,0.46,46,45.800000000000004,0.2,0.22,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,LU,chronic_disease,575,indication,413120,1472,0.4,0.232,23.200000000000003,33.2,0.14,0.36,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,LU,chronic_disease,848,indication,413120,2320,0.6,0.264,26.400000000000002,30.3,0.21,0.56,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,LU,chronic_disease,625,indication,413120,2945,0.7,0.156,15.6,25.2,0.15,0.71,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,LU,chronic_disease,1530,indication,413120,4475,1.1,0.268,26.8,25.8,0.37,1.08,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,LU,chronic_disease,1022,indication,413120,5497,1.3,0.469,46.9,28.1,0.25,1.33,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,LU,chronic_disease,192,indication,413120,5689,1.4,0.578,57.8,28.599999999999998,0.05,1.38,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,LU,chronic_disease,1496,indication,413120,7185,1.7,0.515,51.5,31.5,0.36,1.74,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,LU,chronic_disease,1279,indication,413120,8464,2,0.457,45.7,33.1,0.31,2.05,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,LU,chronic_disease,1003,indication,413120,9467,2.3,0.224,22.400000000000002,31.5,0.24,2.29,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,LU,chronic_disease,354,indication,413120,9821,2.4,0.078,7.8,28.4,0.09,2.38,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,LU,chronic_disease,334,indication,413120,10155,2.5,0.092,9.2,26.6,0.08,2.46,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,LU,chronic_disease,2945,indication,413120,13100,3.2,0.423,42.3,28.999999999999996,0.71,3.17,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,LU,chronic_disease,1139,indication,413120,14239,3.4,0.451,45.1,29.799999999999997,0.28,3.45,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,LU,chronic_disease,3660,indication,413120,17899,4.3,0.55,55.00000000000001,32.9,0.89,4.33,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,LU,chronic_disease,3534,indication,413120,21433,5.2,0.575,57.49999999999999,35.4,0.86,5.19,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,LU,chronic_disease,1655,indication,413120,23088,5.6,0.211,21.099999999999998,33.800000000000004,0.4,5.59,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,LU,chronic_disease,3620,indication,413120,26708,6.5,0.264,26.400000000000002,32.6,0.88,6.46,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,LU,chronic_disease,3592,indication,413120,30300,7.3,0.245,24.5,31.3,0.87,7.33,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,LU,chronic_disease,2063,indication,413120,32363,7.8,0.118,11.799999999999999,28.299999999999997,0.5,7.83,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,LU,med_prof,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,LU,med_prof,21,indication,413120,21,0,0.012,1.2,1.0999999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,LU,med_prof,450,indication,413120,471,0.1,0.182,18.2,10.6,0.11,0.11,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,LU,med_prof,403,indication,413120,874,0.2,0.125,12.5,11.4,0.1,0.21,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,LU,med_prof,236,indication,413120,1110,0.3,0.059,5.8999999999999995,9.5,0.06,0.27,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,LU,med_prof,80,indication,413120,1190,0.3,0.014,1.4000000000000001,6.800000000000001,0.02,0.29,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,LU,med_prof,14,indication,413120,1204,0.3,0.006,0.6,6.2,0,0.29,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,LU,med_prof,9,indication,413120,1213,0.3,0.027,2.7,6.1,0,0.29,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,LU,med_prof,323,indication,413120,1536,0.4,0.111,11.1,6.7,0.08,0.37,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,LU,med_prof,612,indication,413120,2148,0.5,0.219,21.9,8.4,0.15,0.52,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,LU,med_prof,683,indication,413120,2831,0.7,0.152,15.2,9.4,0.17,0.69,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,LU,med_prof,1005,indication,413120,3836,0.9,0.222,22.2,11.1,0.24,0.93,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,LU,med_prof,886,indication,413120,4722,1.1,0.245,24.5,12.4,0.21,1.14,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,LU,med_prof,824,indication,413120,5546,1.3,0.118,11.799999999999999,12.3,0.2,1.34,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,LU,med_prof,536,indication,413120,6082,1.5,0.212,21.2,12.7,0.13,1.47,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,LU,med_prof,952,indication,413120,7034,1.7,0.143,14.299999999999999,12.9,0.23,1.7,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,LU,med_prof,108,indication,413120,7142,1.7,0.018,1.7999999999999998,11.799999999999999,0.03,1.73,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,LU,med_prof,146,indication,413120,7288,1.8,0.019,1.9,10.7,0.04,1.76,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,LU,med_prof,148,indication,413120,7436,1.8,0.011,1.0999999999999999,9.1,0.04,1.8,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,LU,med_prof,953,indication,413120,8389,2,0.065,6.5,8.7,0.23,2.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,LU,med_prof,1186,indication,413120,9575,2.3,0.068,6.800000000000001,8.4,0.29,2.32,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202105,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202106,LU,contact_vuln,15,indication,413120,15,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202107,LU,contact_vuln,34,indication,413120,49,0,0.008,0.8,0.4,0.01,0.01,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202108,LU,contact_vuln,63,indication,413120,112,0,0.011,1.0999999999999999,0.6,0.02,0.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202109,LU,contact_vuln,9,indication,413120,121,0,0.004,0.4,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202110,LU,contact_vuln,1,indication,413120,122,0,0.003,0.3,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202111,LU,contact_vuln,20,indication,413120,142,0,0.007,0.7000000000000001,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202112,LU,contact_vuln,3,indication,413120,145,0,0.001,0.1,0.6,0,0.04,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202113,LU,contact_vuln,33,indication,413120,178,0,0.007,0.7000000000000001,0.6,0.01,0.04,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202114,LU,contact_vuln,26,indication,413120,204,0,0.006,0.6,0.6,0.01,0.05,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202115,LU,contact_vuln,25,indication,413120,229,0.1,0.007,0.7000000000000001,0.6,0.01,0.06,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202116,LU,contact_vuln,90,indication,413120,319,0.1,0.013,1.3,0.7000000000000001,0.02,0.08,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202117,LU,contact_vuln,37,indication,413120,356,0.1,0.015,1.5,0.7000000000000001,0.01,0.09,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202118,LU,contact_vuln,290,indication,413120,646,0.2,0.044,4.3999999999999995,1.2,0.07,0.16,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202119,LU,contact_vuln,175,indication,413120,821,0.2,0.028,2.8000000000000003,1.4000000000000001,0.04,0.2,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202120,LU,contact_vuln,673,indication,413120,1494,0.4,0.086,8.6,2.1999999999999997,0.16,0.36,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202121,LU,contact_vuln,898,indication,413120,2392,0.6,0.066,6.6000000000000005,2.9000000000000004,0.22,0.58,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202122,LU,contact_vuln,1398,indication,413120,3790,0.9,0.095,9.5,3.9,0.34,0.92,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202123,LU,contact_vuln,1764,indication,413120,5554,1.3,0.101,10.100000000000001,4.9,0.43,1.34,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202052,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202053,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202101,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202102,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202103,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
202104,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-18_09-35-00,detailed
