"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-05-14,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-15,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-16,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-17,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-18,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-19,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-20,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-21,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-22,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-23,15,0,15,15,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,38.71,NA,NA,38.71,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-24,5,0,5,20,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,12.9,NA,NA,51.62,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-25,126,0,126,146,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,9,2.3,2.5,9.3,11.9,38747,325.19,NA,NA,376.8,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-26,115,0,115,261,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,60.57,NA,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,296.8,156.32,NA,673.6,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-27,94,0,94,355,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,58.86,NA,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,242.6,151.91,NA,916.2,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-28,40,0,40,395,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,60.14,NA,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,103.23,155.21,NA,1019.43,NA,NA,NA,NA,NA,NA,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-29,29,0,29,424,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,424,NA,43.57,57.43,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,74.84,112.45,148.22,1094.28,NA,NA,NA,NA,NA,1094.28,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-30,3,0,3,427,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,412,NA,48.14,56.64,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,7.74,124.24,146.18,1102.02,NA,NA,NA,NA,NA,1063.31,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-05-31,14,0,14,441,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,421,NA,50.14,57.14,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,36.13,129.4,147.47,1138.15,NA,NA,NA,NA,NA,1086.54,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-01,10,0,10,451,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,305,NA,55.29,56.07,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,25.81,142.69,144.71,1163.96,NA,NA,NA,NA,NA,787.16,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-02,147,0,147,598,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,337,NA,54.29,53.71,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,379.38,140.11,138.62,1543.35,NA,NA,NA,NA,NA,869.74,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-03,108,0,108,706,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,351,NA,54.43,52.57,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,278.73,140.48,135.68,1822.08,NA,NA,NA,NA,NA,905.88,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-04,76,0,76,782,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,387,NA,54.14,50.07,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,196.14,139.73,129.22,2018.22,NA,NA,NA,NA,NA,998.79,NA,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-05,22,0,22,804,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,380,804,68.57,49.36,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,56.78,176.97,127.39,2075,NA,NA,NA,NA,NA,980.72,2075,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-06,4,0,4,808,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,381,793,59.29,49.29,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,10.32,153.02,127.21,2085.32,NA,NA,NA,NA,NA,983.3,2046.61,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-07,12,0,12,820,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,379,800,55,48.79,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,30.97,141.95,125.92,2116.29,NA,NA,NA,NA,NA,978.14,2064.68,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-08,111,0,111,931,FALSE,0,FALSE,0,FALSE,0,TRUE,111,FALSE,0,480,785,44.86,57.29,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,286.47,115.78,147.86,2402.77,NA,NA,NA,286.47,NA,1238.81,2025.96,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-09,82,0,82,1013,FALSE,0,FALSE,0,FALSE,0,TRUE,193,FALSE,0,415,752,44.43,55.07,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,211.63,114.67,142.13,2614.4,NA,NA,NA,498.1,NA,1071.05,1940.8,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-10,78,0,78,1091,FALSE,0,FALSE,0,FALSE,0,TRUE,271,FALSE,0,385,736,44.14,53.93,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,201.31,113.92,139.18,2815.7,NA,NA,NA,699.41,NA,993.63,1899.5,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-11,5,0,5,1096,FALSE,0,FALSE,0,FALSE,0,TRUE,276,FALSE,0,314,701,43.43,50.64,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,12.9,112.09,130.69,2828.61,NA,NA,NA,712.31,NA,810.39,1809.17,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-12,19,0,19,1115,FALSE,0,FALSE,0,FALSE,0,TRUE,295,FALSE,0,311,691,46,51.14,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,49.04,118.72,131.98,2877.64,NA,NA,NA,761.35,NA,802.64,1783.36,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-13,2,0,2,1117,FALSE,0,FALSE,0,FALSE,0,TRUE,297,FALSE,0,309,690,50.86,50.93,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,5.16,131.26,131.44,2882.8,NA,NA,NA,766.51,NA,797.48,1780.78,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-14,7,0,7,1124,FALSE,0,FALSE,0,FALSE,0,TRUE,304,FALSE,0,304,683,52.86,50.5,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,18.07,136.42,130.33,2900.87,NA,NA,NA,784.58,NA,784.58,1762.72,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-15,129,0,129,1253,FALSE,0,FALSE,0,FALSE,0,TRUE,433,FALSE,0,322,802,56.43,45.21,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,332.93,145.64,116.68,3233.8,NA,NA,NA,1117.51,NA,831.03,2069.84,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-16,116,0,116,1369,FALSE,0,FALSE,0,FALSE,0,TRUE,549,FALSE,0,356,771,57.86,41.64,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,299.38,149.33,107.47,3533.18,NA,NA,NA,1416.88,NA,918.78,1989.83,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-17,92,0,92,1461,FALSE,0,FALSE,0,FALSE,0,TRUE,641,FALSE,0,370,755,57.71,38.5,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,237.44,148.94,99.36,3770.61,NA,NA,NA,1654.32,NA,954.91,1948.54,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-18,30,0,30,1491,FALSE,0,FALSE,0,FALSE,0,TRUE,671,FALSE,0,395,709,57.57,39.79,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,77.43,148.58,102.69,3848.04,NA,NA,NA,1731.75,NA,1019.43,1829.82,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-19,29,0,29,1520,FALSE,0,FALSE,0,FALSE,0,TRUE,700,FALSE,0,405,716,44.43,40.21,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,74.84,114.67,103.78,3922.88,NA,NA,NA,1806.59,NA,1045.24,1847.88,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-20,1,0,1,1521,FALSE,0,FALSE,0,FALSE,0,TRUE,701,FALSE,0,404,713,32.43,40.21,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,2.58,83.7,103.78,3925.47,NA,NA,NA,1809.17,NA,1042.66,1840.14,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-21,6,0,6,1527,FALSE,0,FALSE,0,FALSE,0,TRUE,707,FALSE,0,403,707,24.14,39.79,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,15.49,62.3,102.69,3940.95,NA,NA,NA,1824.66,NA,1040.08,1824.66,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-22,37,0,37,1564,FALSE,0,FALSE,0,FALSE,0,TRUE,744,FALSE,0,311,633,23.14,41.29,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,95.49,59.72,106.56,4036.44,NA,NA,NA,1920.15,NA,802.64,1633.67,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-23,32,0,32,1596,FALSE,0,FALSE,0,FALSE,0,TRUE,776,FALSE,0,227,583,22.57,40.36,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,82.59,58.25,104.16,4119.03,NA,NA,NA,2002.74,NA,585.85,1504.63,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-24,34,0,34,1630,FALSE,0,FALSE,0,FALSE,0,TRUE,810,FALSE,0,169,539,22.71,40.71,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,87.75,58.61,105.07,4206.78,NA,NA,NA,2090.48,NA,436.16,1391.08,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-25,23,0,23,1653,FALSE,0,FALSE,0,FALSE,0,TRUE,833,FALSE,0,162,557,22,42.86,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,59.36,56.78,110.62,4266.14,NA,NA,NA,2149.84,NA,418.1,1437.53,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-26,25,0,25,1678,FALSE,0,FALSE,0,FALSE,0,TRUE,858,FALSE,0,158,563,38.14,43.5,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,64.52,98.43,112.27,4330.66,NA,NA,NA,2214.36,NA,407.77,1453.02,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-27,2,0,2,1680,FALSE,0,FALSE,0,FALSE,0,TRUE,860,FALSE,0,159,563,48.29,44,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,5.16,124.63,113.56,4335.82,NA,NA,NA,2219.53,NA,410.35,1453.02,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-28,1,0,1,1681,FALSE,0,FALSE,0,FALSE,0,TRUE,861,FALSE,0,154,557,57.29,44.93,0,0.14,TRUE,9,2.3,2.5,9.3,11.9,38747,2.58,147.86,115.96,4338.4,NA,NA,NA,2222.11,NA,397.45,1437.53,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-29,150,0,150,1831,FALSE,0,FALSE,0,FALSE,0,TRUE,1011,FALSE,0,267,578,62.57,45.29,0,0.14,TRUE,9,2.3,2.5,9.3,11.9,38747,387.13,161.48,116.89,4725.53,NA,NA,NA,2609.23,NA,689.09,1491.73,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-06-30,103,0,103,1934,FALSE,0,FALSE,0,FALSE,0,TRUE,1114,FALSE,0,338,565,64.43,45.5,0,0.14,TRUE,9,2.3,2.5,9.3,11.9,38747,265.83,166.28,117.43,4991.35,NA,NA,NA,2875.06,NA,872.33,1458.18,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-01,97,1,96,2031,FALSE,0,FALSE,0,FALSE,0,TRUE,1211,FALSE,0,401,570,65.29,45.36,1,0.14,TRUE,9,2.3,2.5,9.3,11.9,38747,250.34,168.5,117.07,5241.7,NA,NA,NA,3125.4,NA,1034.92,1471.08,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-02,60,0,60,2091,FALSE,0,FALSE,0,FALSE,0,TRUE,1271,FALSE,0,438,600,67.86,45.43,0,0.9,TRUE,9,2.3,2.5,9.3,11.9,38747,154.85,175.14,117.25,5396.55,NA,NA,NA,3280.25,NA,1130.41,1548.51,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-03,38,0,38,2129,FALSE,0,FALSE,0,FALSE,0,TRUE,1309,FALSE,0,451,609,52.43,45.5,0,0.9,TRUE,9,2.3,2.5,9.3,11.9,38747,98.07,135.31,117.43,5494.62,NA,NA,NA,3378.33,NA,1163.96,1571.73,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-04,8,0,8,2137,FALSE,0,FALSE,0,FALSE,0,TRUE,1317,FALSE,0,457,616,42.71,45.64,0,0.9,TRUE,9,2.3,2.5,9.3,11.9,38747,20.65,110.23,117.79,5515.27,NA,NA,NA,3398.97,NA,1179.45,1589.8,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-05,19,1,18,2156,FALSE,0,FALSE,0,FALSE,0,TRUE,1336,FALSE,0,475,629,33.43,46.64,5.3,0.76,TRUE,9,2.3,2.5,9.3,11.9,38747,49.04,86.28,120.37,5564.3,NA,NA,NA,3448.01,NA,1225.9,1623.35,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-06,42,0,42,2198,FALSE,0,FALSE,0,FALSE,0,TRUE,1378,FALSE,0,367,634,28.29,46.29,0,0.76,TRUE,9,2.3,2.5,9.3,11.9,38747,108.4,73.01,119.47,5672.7,NA,NA,NA,3556.4,NA,947.17,1636.26,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-07,35,0,35,2233,FALSE,0,FALSE,0,FALSE,0,TRUE,1413,FALSE,0,299,637,26.57,45.14,0,0.76,TRUE,9,2.3,2.5,9.3,11.9,38747,90.33,68.57,116.5,5763.03,NA,NA,NA,3646.73,NA,771.67,1644,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-08,32,0,32,2265,FALSE,0,FALSE,0,FALSE,0,TRUE,1445,FALSE,0,234,635,26,43.43,0,0.76,TRUE,9,2.3,2.5,9.3,11.9,38747,82.59,67.1,112.09,5845.61,NA,NA,NA,3729.32,NA,603.92,1638.84,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-09,24,0,24,2289,FALSE,0,FALSE,0,FALSE,0,TRUE,1469,FALSE,0,198,636,25.43,41.71,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,61.94,65.63,107.65,5907.55,NA,NA,NA,3791.26,NA,511.01,1641.42,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-10,26,0,26,2315,FALSE,0,FALSE,0,FALSE,0,TRUE,1495,FALSE,0,186,637,40.14,41.71,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,67.1,103.6,107.65,5974.66,NA,NA,NA,3858.36,NA,480.04,1644,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-11,4,0,4,2319,FALSE,0,FALSE,0,FALSE,0,TRUE,1499,FALSE,0,182,639,47.57,41.64,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,10.32,122.77,107.47,5984.98,NA,NA,NA,3868.69,NA,469.71,1649.16,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-12,15,0,15,2334,FALSE,0,FALSE,0,FALSE,0,TRUE,1514,FALSE,0,178,653,53.43,41.14,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,38.71,137.89,106.18,6023.69,NA,NA,NA,3907.4,NA,459.39,1685.29,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-13,145,0,145,2479,FALSE,0,FALSE,0,FALSE,0,TRUE,1659,FALSE,0,281,648,55.14,41.21,0,0.4,TRUE,9,2.3,2.5,9.3,11.9,38747,374.22,142.31,106.36,6397.91,NA,NA,NA,4281.62,NA,725.22,1672.39,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-14,87,0,87,2566,FALSE,0,FALSE,0,FALSE,0,TRUE,1746,FALSE,0,333,632,56.86,40.93,0,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,224.53,146.75,105.63,6622.45,NA,NA,NA,4506.16,NA,859.42,1631.09,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-15,73,0,73,2639,FALSE,0,FALSE,0,FALSE,0,TRUE,1819,FALSE,0,374,608,57.29,41,0,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,188.4,147.86,105.81,6810.85,NA,NA,NA,4694.56,NA,965.24,1569.15,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-16,36,1,35,2675,FALSE,0,FALSE,0,FALSE,0,TRUE,1855,FALSE,0,386,584,56.86,41.21,2.8,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,92.91,146.75,106.36,6903.76,NA,NA,NA,4787.47,NA,996.21,1507.21,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-17,38,1,37,2713,FALSE,0,FALSE,0,FALSE,0,TRUE,1893,FALSE,0,398,584,42.29,40.93,2.6,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,98.07,109.14,105.63,7001.83,NA,NA,NA,4885.54,NA,1027.18,1507.21,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-18,7,0,7,2720,FALSE,0,FALSE,0,FALSE,0,TRUE,1900,FALSE,0,401,583,34.29,40.79,0,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,18.07,88.5,105.27,7019.9,NA,NA,NA,4903.61,NA,1034.92,1504.63,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-19,12,0,12,2732,FALSE,0,FALSE,0,FALSE,0,TRUE,1912,FALSE,0,398,576,28.57,40.43,0,0.77,TRUE,9,2.3,2.5,9.3,11.9,38747,30.97,73.73,104.34,7050.87,NA,NA,NA,4934.58,NA,1027.18,1486.57,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-20,43,0,43,2775,FALSE,0,FALSE,0,FALSE,0,TRUE,1955,FALSE,0,296,577,27.29,38.07,0,0.37,TRUE,9,2.3,2.5,9.3,11.9,38747,110.98,70.43,98.25,7161.84,NA,NA,NA,5045.55,NA,763.93,1489.15,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-21,31,0,31,2806,FALSE,0,FALSE,0,FALSE,0,TRUE,1986,FALSE,0,240,573,25,37.43,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,80.01,64.52,96.6,7241.85,NA,NA,NA,5125.56,NA,619.4,1478.82,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-22,33,0,33,2839,FALSE,0,FALSE,0,FALSE,0,TRUE,2019,FALSE,0,200,574,24.29,38.14,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,85.17,62.69,98.43,7327.02,NA,NA,NA,5210.73,NA,516.17,1481.41,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-23,27,0,27,2866,FALSE,0,FALSE,0,FALSE,0,TRUE,2046,FALSE,0,191,577,24,38.36,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,69.68,61.94,99,7396.7,NA,NA,NA,5280.41,NA,492.94,1489.15,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-24,22,0,22,2888,FALSE,0,FALSE,0,FALSE,0,TRUE,2068,FALSE,0,175,573,33.86,37.43,0,0.13,TRUE,9,2.3,2.5,9.3,11.9,38747,56.78,87.39,96.6,7453.48,NA,NA,NA,5337.19,NA,451.65,1478.82,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-25,2,0,2,2890,FALSE,0,FALSE,0,FALSE,0,TRUE,2070,FALSE,0,170,571,40.57,37.14,0,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,5.16,104.7,95.85,7458.64,NA,NA,NA,5342.35,NA,438.74,1473.66,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-26,10,0,10,2900,FALSE,0,FALSE,0,FALSE,0,TRUE,2080,FALSE,0,168,566,47.71,36.86,0,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,25.81,123.13,95.13,7484.45,NA,NA,NA,5368.16,NA,433.58,1460.76,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-27,112,1,111,3012,FALSE,0,FALSE,0,FALSE,0,TRUE,2192,FALSE,0,237,533,49.43,37.29,0.9,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,289.05,127.57,96.24,7773.51,NA,NA,NA,5657.21,NA,611.66,1375.59,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-28,78,1,77,3090,FALSE,0,FALSE,0,FALSE,0,TRUE,2270,FALSE,0,284,524,49.86,36.79,1.3,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,201.31,128.68,94.95,7974.81,NA,NA,NA,5858.52,NA,732.96,1352.36,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-29,83,0,83,3173,FALSE,0,FALSE,0,FALSE,0,TRUE,2353,FALSE,0,334,534,50,36.43,0,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,214.21,129.04,94.02,8189.02,NA,NA,NA,6072.73,NA,862,1378.17,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-30,39,0,39,3212,FALSE,0,FALSE,0,FALSE,0,TRUE,2392,FALSE,0,346,537,49.71,37.64,0,0.31,TRUE,9,2.3,2.5,9.3,11.9,38747,100.65,128.29,97.14,8289.67,NA,NA,NA,6173.38,NA,892.97,1385.91,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-07-31,25,0,25,3237,FALSE,0,FALSE,0,FALSE,0,TRUE,2417,FALSE,0,349,524,40.71,38.43,0,0.19,TRUE,9,2.3,2.5,9.3,11.9,38747,64.52,105.07,99.18,8354.2,NA,NA,NA,6237.9,NA,900.71,1352.36,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
2020-08-01,3,0,3,3240,FALSE,0,FALSE,0,FALSE,0,TRUE,2420,FALSE,0,350,520,33,38.43,0,0,TRUE,9,2.3,2.5,9.3,11.9,38747,7.74,85.17,99.18,8361.94,NA,NA,NA,6245.64,NA,903.3,1342.04,3,376,"COVID19Tests","2021-03-15_07-51-35","day","all","FL"
